IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
sctc_E2R2_4m_I1_CTT1	STL1_TMR	STL1_E2R2_04min	86	NaN	NaN	367	NaN	NaN
sctc_E2R2_4m_I2_STL1	CTT1_CY5	CTT1_E2R2_04min	50	NaN	NaN	110	NaN	NaN
sctc_E2R2_4m_I2_CTT1	STL1_TMR	STL1_E2R2_04min	86	NaN	NaN	70	NaN	NaN
sctc_E2R2_4m_I3_STL1	CTT1_CY5	CTT1_E2R2_04min	58	NaN	NaN	95	NaN	NaN
sctc_E2R2_4m_I3_CTT1	STL1_TMR	STL1_E2R2_04min	94	NaN	NaN	73	NaN	NaN
sctc_E2R2_4m_I4_STL1	CTT1_CY5	CTT1_E2R2_04min	48	NaN	NaN	95	NaN	NaN
sctc_E2R2_4m_I4_CTT1	STL1_TMR	STL1_E2R2_04min	84	NaN	NaN	299	NaN	NaN
sctc_E2R2_50m_I1_STL1	CTT1_CY5	CTT1_E2R2_50min	60	NaN	NaN	152	NaN	NaN
sctc_E2R2_50m_I1_CTT1	STL1_TMR	STL1_E2R2_50min	110	NaN	NaN	283	NaN	NaN
sctc_E2R2_50m_I2_STL1	CTT1_CY5	CTT1_E2R2_50min	65	NaN	NaN	150	NaN	NaN
sctc_E2R2_50m_I2_CTT1	STL1_TMR	STL1_E2R2_50min	111	NaN	NaN	118	NaN	NaN
sctc_E2R2_50m_I3_STL1	CTT1_CY5	CTT1_E2R2_50min	64	NaN	NaN	142	NaN	NaN
sctc_E2R2_50m_I3_CTT1	STL1_TMR	STL1_E2R2_50min	119	NaN	NaN	101	NaN	NaN
sctc_E2R2_50m_I4_STL1	CTT1_CY5	CTT1_E2R2_50min	71	NaN	NaN	125	NaN	NaN
sctc_E2R2_50m_I4_CTT1	STL1_TMR	STL1_E2R2_50min	115	NaN	NaN	103	NaN	NaN
sctc_E2R2_50m_I5_STL1	CTT1_CY5	CTT1_E2R2_50min	84	NaN	NaN	160	NaN	NaN
sctc_E2R2_50m_I5_CTT1	STL1_TMR	STL1_E2R2_50min	120	NaN	NaN	112	NaN	NaN
sctc_E2R2_55m_I1_STL1	CTT1_CY5	CTT1_E2R2_55min	65	NaN	NaN	111	NaN	NaN
sctc_E2R2_55m_I1_CTT1	STL1_TMR	STL1_E2R2_55min	116	NaN	NaN	156	NaN	NaN
sctc_E2R2_55m_I2_STL1	CTT1_CY5	CTT1_E2R2_55min	56	NaN	NaN	131	NaN	NaN
sctc_E2R2_55m_I2_CTT1	STL1_TMR	STL1_E2R2_55min	120	NaN	NaN	82	NaN	NaN
sctc_E2R2_55m_I3_STL1	CTT1_CY5	CTT1_E2R2_55min	79	NaN	NaN	138	NaN	NaN
sctc_E2R2_55m_I3_CTT1	STL1_TMR	STL1_E2R2_55min	121	NaN	NaN	94	NaN	NaN
sctc_E2R2_55m_I4_STL1	CTT1_CY5	CTT1_E2R2_55min	58	NaN	NaN	120	NaN	NaN
sctc_E2R2_55m_I4_CTT1	STL1_TMR	STL1_E2R2_55min	114	NaN	NaN	74	NaN	NaN
sctc_E2R2_60m_I1_STL1	CTT1_CY5	CTT1_E2R2_60min	64	NaN	NaN	147	NaN	NaN
sctc_E2R2_60m_I1_CTT1	STL1_TMR	STL1_E2R2_60min	104	NaN	NaN	316	NaN	NaN
sctc_E2R2_60m_I2_STL1	CTT1_CY5	CTT1_E2R2_60min	65	NaN	NaN	160	NaN	NaN
sctc_E2R2_60m_I2_CTT1	STL1_TMR	STL1_E2R2_60min	119	NaN	NaN	62	NaN	NaN
sctc_E2R2_60m_I3_STL1	CTT1_CY5	CTT1_E2R2_60min	76	NaN	NaN	156	NaN	NaN
sctc_E2R2_60m_I3_CTT1	STL1_TMR	STL1_E2R2_60min	120	NaN	NaN	58	NaN	NaN
sctc_E2R2_60m_I4_STL1	CTT1_CY5	CTT1_E2R2_60min	61	NaN	NaN	165	NaN	NaN
sctc_E2R2_60m_I4_CTT1	STL1_TMR	STL1_E2R2_60min	113	NaN	NaN	374	NaN	NaN
sctc_E2R2_6m_I1_STL1	CTT1_CY5	CTT1_E2R2_06min	64	NaN	NaN	169	NaN	NaN
sctc_E2R2_6m_I1_CTT1	STL1_TMR	STL1_E2R2_06min	126	NaN	NaN	373	NaN	NaN
sctc_E2R2_6m_I2_STL1	CTT1_CY5	CTT1_E2R2_06min	60	NaN	NaN	134	NaN	NaN
sctc_E2R2_6m_I2_CTT1	STL1_TMR	STL1_E2R2_06min	118	NaN	NaN	335	NaN	NaN
sctc_E2R2_6m_I3_STL1	CTT1_CY5	CTT1_E2R2_06min	63	NaN	NaN	153	NaN	NaN
sctc_E2R2_6m_I3_CTT1	STL1_TMR	STL1_E2R2_06min	131	NaN	NaN	149	NaN	NaN
sctc_E2R2_6m_I4_STL1	CTT1_CY5	CTT1_E2R2_06min	63	NaN	NaN	137	NaN	NaN
sctc_E2R2_6m_I4_CTT1	STL1_TMR	STL1_E2R2_06min	124	NaN	NaN	399	NaN	NaN
sctc_E2R2_8m_I1_STL1	CTT1_CY5	CTT1_E2R2_08min	58	NaN	NaN	148	NaN	NaN
sctc_E2R2_8m_I1_CTT1	STL1_TMR	STL1_E2R2_08min	100	NaN	NaN	333	NaN	NaN
sctc_E2R2_8m_I2_STL1	CTT1_CY5	CTT1_E2R2_08min	53	NaN	NaN	167	NaN	NaN
sctc_E2R2_8m_I2_CTT1	STL1_TMR	STL1_E2R2_08min	105	NaN	NaN	132	NaN	NaN
sctc_E2R2_8m_I3_STL1	CTT1_CY5	CTT1_E2R2_08min	58	NaN	NaN	185	NaN	NaN
sctc_E2R2_8m_I3_CTT1	STL1_TMR	STL1_E2R2_08min	113	NaN	NaN	130	NaN	NaN
sctc_E2R2_8m_I4_STL1	CTT1_CY5	CTT1_E2R2_08min	75	NaN	NaN	128	NaN	NaN
sctc_E2R2_8m_I4_CTT1	STL1_TMR	STL1_E2R2_08min	96	NaN	NaN	173	NaN	NaN
sctc_E2R3_0m_I1_STL1	CTT1_CY5	CTT1_E2R3_00min	34	NaN	NaN	57	NaN	NaN
sctc_E2R3_0m_I1_CTT1	STL1_TMR	STL1_E2R3_00min	55	NaN	NaN	129	NaN	NaN
sctc_E2R3_0m_I2_STL1	CTT1_CY5	CTT1_E2R3_00min	46	NaN	NaN	129	NaN	NaN
sctc_E2R3_0m_I2_CTT1	STL1_TMR	STL1_E2R3_00min	59	NaN	NaN	59	NaN	NaN
sctc_E2R3_0m_I3_STL1	CTT1_CY5	CTT1_E2R3_00min	32	NaN	NaN	68	NaN	NaN
sctc_E2R3_0m_I3_CTT1	STL1_TMR	STL1_E2R3_00min	69	NaN	NaN	69	NaN	NaN
sctc_E2R3_0m_I4_STL1	CTT1_CY5	CTT1_E2R3_00min	39	NaN	NaN	57	NaN	NaN
sctc_E2R3_0m_I4_CTT1	STL1_TMR	STL1_E2R3_00min	67	NaN	NaN	141	NaN	NaN
sctc_E2R3_0m_I5_STL1	CTT1_CY5	CTT1_E2R3_00min	36	NaN	NaN	130	NaN	NaN
sctc_E2R3_0m_I5_CTT1	STL1_TMR	STL1_E2R3_00min	62	NaN	NaN	145	NaN	NaN
sctc_E2R3_10m_I1_STL1	CTT1_CY5	CTT1_E2R3_10min	62	NaN	NaN	132	NaN	NaN
sctc_E2R3_10m_I1_CTT1	STL1_TMR	STL1_E2R3_10min	103	NaN	NaN	490	NaN	NaN
sctc_E2R3_10m_I2_STL1	CTT1_CY5	CTT1_E2R3_10min	64	NaN	NaN	115	NaN	NaN
sctc_E2R3_10m_I2_CTT1	STL1_TMR	STL1_E2R3_10min	88	NaN	NaN	94	NaN	NaN
sctc_E2R3_10m_I3_STL1	CTT1_CY5	CTT1_E2R3_10min	84	NaN	NaN	116	NaN	NaN
sctc_E2R3_10m_I3_CTT1	STL1_TMR	STL1_E2R3_10min	92	NaN	NaN	566	NaN	NaN
sctc_E2R3_10m_I4_STL1	CTT1_CY5	CTT1_E2R3_10min	66	NaN	NaN	109	NaN	NaN
sctc_E2R3_10m_I4_CTT1	STL1_TMR	STL1_E2R3_10min	95	NaN	NaN	573	NaN	NaN
sctc_E2R3_10m_I5_STL1	CTT1_CY5	CTT1_E2R3_10min	55	NaN	NaN	116	NaN	NaN
sctc_E2R3_10m_I5_CTT1	STL1_TMR	STL1_E2R3_10min	76	NaN	NaN	527	NaN	NaN
sctc_E2R3_15m_I1_STL1	CTT1_CY5	CTT1_E2R3_15min	61	NaN	NaN	134	NaN	NaN
sctc_E2R3_15m_I1_CTT1	STL1_TMR	STL1_E2R3_15min	73	NaN	NaN	694	NaN	NaN
sctc_E2R3_15m_I2_STL1	CTT1_CY5	CTT1_E2R3_15min	62	NaN	NaN	161	NaN	NaN
sctc_E2R3_15m_I2_CTT1	STL1_TMR	STL1_E2R3_15min	89	NaN	NaN	480	NaN	NaN
sctc_E2R3_15m_I3_STL1	CTT1_CY5	CTT1_E2R3_15min	72	NaN	NaN	108	NaN	NaN
sctc_E2R3_15m_I3_CTT1	STL1_TMR	STL1_E2R3_15min	79	NaN	NaN	180	NaN	NaN
sctc_E2R3_15m_I4_STL1	CTT1_CY5	CTT1_E2R3_15min	61	NaN	NaN	122	NaN	NaN
sctc_E2R3_15m_I4_CTT1	STL1_TMR	STL1_E2R3_15min	87	NaN	NaN	142	NaN	NaN
sctc_E2R3_15m_I5_STL1	CTT1_CY5	CTT1_E2R3_15min	54	NaN	NaN	166	NaN	NaN
sctc_E2R3_15m_I5_CTT1	STL1_TMR	STL1_E2R3_15min	76	NaN	NaN	160	NaN	NaN
sctc_E2R3_20m_I1_STL1	CTT1_CY5	CTT1_E2R3_20min	62	NaN	NaN	148	NaN	NaN
sctc_E2R3_20m_I1_CTT1	STL1_TMR	STL1_E2R3_20min	95	NaN	NaN	796	NaN	NaN
sctc_E2R3_20m_I2_STL1	CTT1_CY5	CTT1_E2R3_20min	92	NaN	NaN	180	NaN	NaN
sctc_E2R3_20m_I2_CTT1	STL1_TMR	STL1_E2R3_20min	90	NaN	NaN	751	NaN	NaN
sctc_E2R3_20m_I3_STL1	CTT1_CY5	CTT1_E2R3_20min	65	NaN	NaN	204	NaN	NaN
sctc_E2R3_20m_I3_CTT1	STL1_TMR	STL1_E2R3_20min	88	NaN	NaN	713	NaN	NaN
sctc_E2R3_20m_I4_STL1	CTT1_CY5	CTT1_E2R3_20min	76	NaN	NaN	155	NaN	NaN
sctc_E2R3_20m_I4_CTT1	STL1_TMR	STL1_E2R3_20min	77	NaN	NaN	721	NaN	NaN
sctc_E2R3_20m_I5_STL1	CTT1_CY5	CTT1_E2R3_20min	75	NaN	NaN	182	NaN	NaN
sctc_E2R3_20m_I5_CTT1	STL1_TMR	STL1_E2R3_20min	88	NaN	NaN	612	NaN	NaN
sctc_E2R3_25m_I1_STL1	CTT1_CY5	CTT1_E2R3_25min	87	NaN	NaN	106	NaN	NaN
sctc_E2R3_25m_I1_CTT1	STL1_TMR	STL1_E2R3_25min	76	NaN	NaN	115	NaN	NaN
sctc_E2R3_25m_I2_STL1	CTT1_CY5	CTT1_E2R3_25min	63	NaN	NaN	117	NaN	NaN
sctc_E2R3_25m_I2_CTT1	STL1_TMR	STL1_E2R3_25min	86	NaN	NaN	146	NaN	NaN
sctc_E2R3_25m_I3_STL1	CTT1_CY5	CTT1_E2R3_25min	99	NaN	NaN	180	NaN	NaN
sctc_E2R3_25m_I3_CTT1	STL1_TMR	STL1_E2R3_25min	88	NaN	NaN	790	NaN	NaN
sctc_E2R3_25m_I4_STL1	CTT1_CY5	CTT1_E2R3_25min	92	NaN	NaN	199	NaN	NaN
sctc_E2R3_25m_I4_CTT1	STL1_TMR	STL1_E2R3_25min	78	NaN	NaN	159	NaN	NaN
sctc_E2R3_25m_I5_STL1	CTT1_CY5	CTT1_E2R3_25min	70	NaN	NaN	211	NaN	NaN
sctc_E2R3_25m_I5_CTT1	STL1_TMR	STL1_E2R3_25min	86	NaN	NaN	595	NaN	NaN
sctc_E2R3_2m_I1_STL1	CTT1_CY5	CTT1_E2R3_02min	40	NaN	NaN	88	NaN	NaN
sctc_E2R3_2m_I1_CTT1	STL1_TMR	STL1_E2R3_02min	66	NaN	NaN	68	NaN	NaN
sctc_E2R3_2m_I2_STL1	CTT1_CY5	CTT1_E2R3_02min	56	NaN	NaN	195	NaN	NaN
sctc_E2R3_2m_I2_CTT1	STL1_TMR	STL1_E2R3_02min	105	NaN	NaN	317	NaN	NaN
sctc_E2R3_2m_I3_STL1	CTT1_CY5	CTT1_E2R3_02min	39	NaN	NaN	113	NaN	NaN
sctc_E2R3_2m_I3_CTT1	STL1_TMR	STL1_E2R3_02min	75	NaN	NaN	68	NaN	NaN
sctc_E2R3_2m_I4_STL1	CTT1_CY5	CTT1_E2R3_02min	39	NaN	NaN	154	NaN	NaN
sctc_E2R3_2m_I4_CTT1	STL1_TMR	STL1_E2R3_02min	72	NaN	NaN	40	NaN	NaN
sctc_E2R3_30m_I1_STL1	CTT1_CY5	CTT1_E2R3_30min	83	NaN	NaN	129	NaN	NaN
sctc_E2R3_30m_I1_CTT1	STL1_TMR	STL1_E2R3_30min	69	NaN	NaN	108	NaN	NaN
sctc_E2R3_30m_I2_STL1	CTT1_CY5	CTT1_E2R3_30min	60	NaN	NaN	129	NaN	NaN
sctc_E2R3_30m_I2_CTT1	STL1_TMR	STL1_E2R3_30min	85	NaN	NaN	174	NaN	NaN
sctc_E2R3_30m_I3_STL1	CTT1_CY5	CTT1_E2R3_30min	64	NaN	NaN	142	NaN	NaN
sctc_E2R3_30m_I3_CTT1	STL1_TMR	STL1_E2R3_30min	80	NaN	NaN	177	NaN	NaN
sctc_E2R3_30m_I4_STL1	CTT1_CY5	CTT1_E2R3_30min	66	NaN	NaN	168	NaN	NaN
sctc_E2R3_30m_I4_CTT1	STL1_TMR	STL1_E2R3_30min	77	NaN	NaN	216	NaN	NaN
sctc_E2R3_30m_I5_STL1	CTT1_CY5	CTT1_E2R3_30min	65	NaN	NaN	150	NaN	NaN
sctc_E2R3_30m_I5_CTT1	STL1_TMR	STL1_E2R3_30min	85	NaN	NaN	140	NaN	NaN
sctc_E2R3_35m_I1_STL1	CTT1_CY5	CTT1_E2R3_35min	66	NaN	NaN	117	NaN	NaN
sctc_E2R3_35m_I1_CTT1	STL1_TMR	STL1_E2R3_35min	79	NaN	NaN	152	NaN	NaN
sctc_E2R3_35m_I2_STL1	CTT1_CY5	CTT1_E2R3_35min	52	NaN	NaN	124	NaN	NaN
sctc_E2R3_35m_I2_CTT1	STL1_TMR	STL1_E2R3_35min	65	NaN	NaN	142	NaN	NaN
sctc_E2R3_35m_I3_STL1	CTT1_CY5	CTT1_E2R3_35min	81	NaN	NaN	103	NaN	NaN
sctc_E2R3_35m_I3_CTT1	STL1_TMR	STL1_E2R3_35min	77	NaN	NaN	141	NaN	NaN
sctc_E2R3_35m_I4_STL1	CTT1_CY5	CTT1_E2R3_35min	52	NaN	NaN	120	NaN	NaN
sctc_E2R3_35m_I4_CTT1	STL1_TMR	STL1_E2R3_35min	72	NaN	NaN	156	NaN	NaN
sctc_E2R3_35m_I5_STL1	CTT1_CY5	CTT1_E2R3_35min	52	NaN	NaN	126	NaN	NaN
sctc_E2R3_35m_I5_CTT1	STL1_TMR	STL1_E2R3_35min	89	NaN	NaN	171	NaN	NaN
sctc_E2R3_40m_I1_STL1	CTT1_CY5	CTT1_E2R3_40min	63	NaN	NaN	131	NaN	NaN
sctc_E2R3_40m_I1_CTT1	STL1_TMR	STL1_E2R3_40min	86	NaN	NaN	189	NaN	NaN
sctc_E2R3_40m_I2_STL1	CTT1_CY5	CTT1_E2R3_40min	58	NaN	NaN	131	NaN	NaN
sctc_E2R3_40m_I2_CTT1	STL1_TMR	STL1_E2R3_40min	77	NaN	NaN	182	NaN	NaN
sctc_E2R3_40m_I4_STL1	CTT1_CY5	CTT1_E2R3_40min	51	NaN	NaN	120	NaN	NaN
sctc_E2R3_40m_I4_CTT1	STL1_TMR	STL1_E2R3_40min	73	NaN	NaN	160	NaN	NaN
sctc_E2R3_45m_I1_STL1	CTT1_CY5	CTT1_E2R3_45min	51	NaN	NaN	86	NaN	NaN
sctc_E2R3_45m_I1_CTT1	STL1_TMR	STL1_E2R3_45min	74	NaN	NaN	180	NaN	NaN
sctc_E2R3_45m_I2_STL1	CTT1_CY5	CTT1_E2R3_45min	52	NaN	NaN	113	NaN	NaN
sctc_E2R3_45m_I2_CTT1	STL1_TMR	STL1_E2R3_45min	82	NaN	NaN	191	NaN	NaN
sctc_E2R3_45m_I3_STL1	CTT1_CY5	CTT1_E2R3_45min	46	NaN	NaN	90	NaN	NaN
sctc_E2R3_45m_I3_CTT1	STL1_TMR	STL1_E2R3_45min	83	NaN	NaN	196	NaN	NaN
sctc_E2R3_45m_I4_STL1	CTT1_CY5	CTT1_E2R3_45min	54	NaN	NaN	102	NaN	NaN
sctc_E2R3_45m_I4_CTT1	STL1_TMR	STL1_E2R3_45min	83	NaN	NaN	205	NaN	NaN
sctc_E2R3_4m_I1_STL1	CTT1_CY5	CTT1_E2R3_04min	41	NaN	NaN	104	NaN	NaN
sctc_E2R3_4m_I1_CTT1	STL1_TMR	STL1_E2R3_04min	86	NaN	NaN	213	NaN	NaN
sctc_E2R3_4m_I2_STL1	CTT1_CY5	CTT1_E2R3_04min	45	NaN	NaN	105	NaN	NaN
sctc_E2R3_4m_I2_CTT1	STL1_TMR	STL1_E2R3_04min	93	NaN	NaN	293	NaN	NaN
sctc_E2R3_4m_I3_STL1	CTT1_CY5	CTT1_E2R3_04min	37	NaN	NaN	108	NaN	NaN
sctc_E2R3_4m_I3_CTT1	STL1_TMR	STL1_E2R3_04min	71	NaN	NaN	268	NaN	NaN
sctc_E2R3_4m_I4_STL1	CTT1_CY5	CTT1_E2R3_04min	48	NaN	NaN	108	NaN	NaN
sctc_E2R3_4m_I4_CTT1	STL1_TMR	STL1_E2R3_04min	85	NaN	NaN	197	NaN	NaN
sctc_E2R3_50m_I1_STL1	CTT1_CY5	CTT1_E2R3_50min	53	NaN	NaN	105	NaN	NaN
sctc_E2R3_50m_I1_CTT1	STL1_TMR	STL1_E2R3_50min	89	NaN	NaN	229	NaN	NaN
sctc_E2R3_50m_I2_STL1	CTT1_CY5	CTT1_E2R3_50min	63	NaN	NaN	141	NaN	NaN
sctc_E2R3_50m_I2_CTT1	STL1_TMR	STL1_E2R3_50min	72	NaN	NaN	183	NaN	NaN
sctc_E2R3_50m_I3_STL1	CTT1_CY5	CTT1_E2R3_50min	42	NaN	NaN	80	NaN	NaN
sctc_E2R3_50m_I3_CTT1	STL1_TMR	STL1_E2R3_50min	66	NaN	NaN	168	NaN	NaN
sctc_E2R3_50m_I4_STL1	CTT1_CY5	CTT1_E2R3_50min	44	NaN	NaN	141	NaN	NaN
sctc_E2R3_50m_I4_CTT1	STL1_TMR	STL1_E2R3_50min	92	NaN	NaN	172	NaN	NaN
sctc_E2R3_55m_I1_STL1	CTT1_CY5	CTT1_E2R3_55min	54	NaN	NaN	115	NaN	NaN
sctc_E2R3_55m_I1_CTT1	STL1_TMR	STL1_E2R3_55min	86	NaN	NaN	286	NaN	NaN
sctc_E2R3_55m_I2_STL1	CTT1_CY5	CTT1_E2R3_55min	52	NaN	NaN	121	NaN	NaN
sctc_E2R3_55m_I2_CTT1	STL1_TMR	STL1_E2R3_55min	88	NaN	NaN	279	NaN	NaN
sctc_E2R3_55m_I3_STL1	CTT1_CY5	CTT1_E2R3_55min	55	NaN	NaN	147	NaN	NaN
sctc_E2R3_55m_I3_CTT1	STL1_TMR	STL1_E2R3_55min	81	NaN	NaN	300	NaN	NaN
sctc_E2R3_55m_I4_STL1	CTT1_CY5	CTT1_E2R3_55min	53	NaN	NaN	136	NaN	NaN
sctc_E2R3_55m_I4_CTT1	STL1_TMR	STL1_E2R3_55min	81	NaN	NaN	159	NaN	NaN
sctc_E2R3_6m_I1_STL1	CTT1_CY5	CTT1_E2R3_06min	64	NaN	NaN	124	NaN	NaN
sctc_E2R3_6m_I1_CTT1	STL1_TMR	STL1_E2R3_06min	74	NaN	NaN	170	NaN	NaN
sctc_E2R3_6m_I2_STL1	CTT1_CY5	CTT1_E2R3_06min	55	NaN	NaN	125	NaN	NaN
sctc_E2R3_6m_I2_CTT1	STL1_TMR	STL1_E2R3_06min	78	NaN	NaN	190	NaN	NaN
sctc_E2R3_6m_I3_STL1	CTT1_CY5	CTT1_E2R3_06min	57	NaN	NaN	106	NaN	NaN
sctc_E2R3_6m_I3_CTT1	STL1_TMR	STL1_E2R3_06min	71	NaN	NaN	136	NaN	NaN
sctc_E2R3_6m_I4_STL1	CTT1_CY5	CTT1_E2R3_06min	73	NaN	NaN	113	NaN	NaN
sctc_E2R3_6m_I4_CTT1	STL1_TMR	STL1_E2R3_06min	68	NaN	NaN	154	NaN	NaN
sctc_E2R3_8m_I1_STL1	CTT1_CY5	CTT1_E2R3_08min	60	NaN	NaN	119	NaN	NaN
sctc_E2R3_8m_I1_CTT1	STL1_TMR	STL1_E2R3_08min	83	NaN	NaN	483	NaN	NaN
sctc_E2R3_8m_I2_STL1	CTT1_CY5	CTT1_E2R3_08min	54	NaN	NaN	105	NaN	NaN
sctc_E2R3_8m_I2_CTT1	STL1_TMR	STL1_E2R3_08min	69	NaN	NaN	117	NaN	NaN
sctc_E2R3_8m_I3_STL1	CTT1_CY5	CTT1_E2R3_08min	54	NaN	NaN	113	NaN	NaN
sctc_E2R3_8m_I3_CTT1	STL1_TMR	STL1_E2R3_08min	66	NaN	NaN	170	NaN	NaN
sctc_E2R3_8m_I4_STL1	CTT1_CY5	CTT1_E2R3_08min	64	NaN	NaN	103	NaN	NaN
sctc_E2R3_8m_I4_CTT1	STL1_TMR	STL1_E2R3_08min	70	NaN	NaN	154	NaN	NaN
sctc_E2R3_8m_I5_STL1	CTT1_CY5	CTT1_E2R3_08min	60	NaN	NaN	76	NaN	NaN
sctc_E2R3_8m_I5_CTT1	STL1_TMR	STL1_E2R3_08min	78	NaN	NaN	126	NaN	NaN
rsfish_celegans	Preibisch_celegans	Preibisch_celegans	221	NaN	NaN	145	NaN	NaN
