IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
sctc_E1R1_15m_I3_CTT1	STL1_TMR	STL1_E1R1_15min	181	5834	NaN	142	4372	NaN
sctc_E1R1_15m_I4_STL1	CTT1_CY5	CTT1_E1R1_15min	92	7157	NaN	224	5429	NaN
sctc_E1R1_15m_I4_CTT1	STL1_TMR	STL1_E1R1_15min	194	6749	NaN	181	5185	NaN
sctc_E1R1_1m_I1_STL1	CTT1_CY5	CTT1_E1R1_01min	72	164	NaN	176	216	NaN
sctc_E1R1_1m_I1_CTT1	STL1_TMR	STL1_E1R1_01min	125	160	NaN	299	595	NaN
sctc_E1R1_1m_I2_STL1	CTT1_CY5	CTT1_E1R1_01min	74	93	NaN	204	106	NaN
sctc_E1R1_1m_I2_CTT1	STL1_TMR	STL1_E1R1_01min	122	131	NaN	100	38888	NaN
sctc_E1R1_1m_I3_STL1	CTT1_CY5	CTT1_E1R1_01min	81	329	NaN	151	400	NaN
sctc_E1R1_1m_I3_CTT1	STL1_TMR	STL1_E1R1_01min	148	137	NaN	357	383	NaN
sctc_E1R1_1m_I4_STL1	CTT1_CY5	CTT1_E1R1_01min	74	114	NaN	191	141	NaN
sctc_E1R1_1m_I4_CTT1	STL1_TMR	STL1_E1R1_01min	129	108	NaN	271	944	NaN
sctc_E1R1_20m_I1_STL1	CTT1_CY5	CTT1_E1R1_20min	116	10941	NaN	223	9656	NaN
sctc_E1R1_20m_I1_CTT1	STL1_TMR	STL1_E1R1_20min	176	4234	NaN	303	3817	NaN
sctc_E1R1_20m_I2_STL1	CTT1_CY5	CTT1_E1R1_20min	89	10263	NaN	260	7990	NaN
sctc_E1R1_20m_I2_CTT1	STL1_TMR	STL1_E1R1_20min	166	4201	NaN	393	3898	NaN
sctc_E1R1_20m_I3_STL1	CTT1_CY5	CTT1_E1R1_20min	102	8834	NaN	213	8070	NaN
sctc_E1R1_20m_I3_CTT1	STL1_TMR	STL1_E1R1_20min	164	3355	NaN	385	3176	NaN
sctc_E1R1_20m_I4_STL1	CTT1_CY5	CTT1_E1R1_20min	86	9467	NaN	267	8461	NaN
sctc_E1R1_20m_I4_CTT1	STL1_TMR	STL1_E1R1_20min	166	4575	NaN	287	4126	NaN
sctc_E1R1_25m_I1_STL1	CTT1_CY5	CTT1_E1R1_25min	74	3975	NaN	249	3679	NaN
sctc_E1R1_25m_I1_CTT1	STL1_TMR	STL1_E1R1_25min	143	565	NaN	172	29287	NaN
sctc_E1R1_25m_I2_STL1	CTT1_CY5	CTT1_E1R1_25min	75	3244	NaN	210	3421	NaN
sctc_E1R1_25m_I2_CTT1	STL1_TMR	STL1_E1R1_25min	149	412	NaN	163	31221	NaN
sctc_E1R1_25m_I3_STL1	CTT1_CY5	CTT1_E1R1_25min	70	2914	NaN	198	2810	NaN
sctc_E1R1_25m_I3_CTT1	STL1_TMR	STL1_E1R1_25min	129	435	NaN	551	463	NaN
sctc_E1R1_25m_I4_STL1	CTT1_CY5	CTT1_E1R1_25min	70	3169	NaN	210	2926	NaN
sctc_E1R1_25m_I4_CTT1	STL1_TMR	STL1_E1R1_25min	145	406	NaN	659	430	NaN
sctc_E1R1_2m_I1_STL1	CTT1_CY5	CTT1_E1R1_02min	65	80	NaN	161	96	NaN
sctc_E1R1_2m_I1_CTT1	STL1_TMR	STL1_E1R1_02min	109	135	NaN	261	507	NaN
sctc_E1R1_2m_I2_STL1	CTT1_CY5	CTT1_E1R1_02min	76	78	NaN	164	100	NaN
sctc_E1R1_2m_I2_CTT1	STL1_TMR	STL1_E1R1_02min	109	114	NaN	204	388	NaN
sctc_E1R1_2m_I3_STL1	CTT1_CY5	CTT1_E1R1_02min	70	166	NaN	155	186	NaN
sctc_E1R1_2m_I3_CTT1	STL1_TMR	STL1_E1R1_02min	116	76	NaN	43	84286	NaN
sctc_E1R1_2m_I4_STL1	CTT1_CY5	CTT1_E1R1_02min	79	208	NaN	169	239	NaN
sctc_E1R1_2m_I4_CTT1	STL1_TMR	STL1_E1R1_02min	121	146	NaN	72	55399	NaN
sctc_E1R1_30m_I1_STL1	CTT1_CY5	CTT1_E1R1_30min	73	5853	NaN	204	5846	NaN
sctc_E1R1_30m_I1_CTT1	STL1_TMR	STL1_E1R1_30min	154	280	NaN	94	55240	NaN
sctc_E1R1_30m_I2_STL1	CTT1_CY5	CTT1_E1R1_30min	76	6515	NaN	194	6443	NaN
sctc_E1R1_30m_I2_CTT1	STL1_TMR	STL1_E1R1_30min	186	223	NaN	495	394	NaN
sctc_E1R1_30m_I3_STL1	CTT1_CY5	CTT1_E1R1_30min	80	5698	NaN	180	6380	NaN
sctc_E1R1_30m_I3_CTT1	STL1_TMR	STL1_E1R1_30min	168	233	NaN	480	286	NaN
sctc_E1R1_30m_I4_STL1	CTT1_CY5	CTT1_E1R1_30min	84	7137	NaN	143	8025	NaN
sctc_E1R1_30m_I4_CTT1	STL1_TMR	STL1_E1R1_30min	170	246	NaN	441	348	NaN
sctc_E1R1_35m_I1_STL1	CTT1_CY5	CTT1_E1R1_35min	72	966	NaN	187	984	NaN
sctc_E1R1_35m_I1_CTT1	STL1_TMR	STL1_E1R1_35min	123	85	NaN	101	38383	NaN
sctc_E1R1_35m_I2_STL1	CTT1_CY5	CTT1_E1R1_35min	73	1134	NaN	151	1261	NaN
sctc_E1R1_35m_I2_CTT1	STL1_TMR	STL1_E1R1_35min	120	93	NaN	64	61196	NaN
sctc_E1R1_35m_I3_STL1	CTT1_CY5	CTT1_E1R1_35min	66	1257	NaN	139	1430	NaN
sctc_E1R1_35m_I3_CTT1	STL1_TMR	STL1_E1R1_35min	118	118	NaN	96	40161	NaN
sctc_E1R1_35m_I4_STL1	CTT1_CY5	CTT1_E1R1_35min	63	1099	NaN	142	1148	NaN
sctc_E1R1_35m_I4_CTT1	STL1_TMR	STL1_E1R1_35min	116	171	NaN	451	312	NaN
sctc_E1R1_40m_I1_STL1	CTT1_CY5	CTT1_E1R1_40min	81	1330	NaN	179	1344	NaN
sctc_E1R1_40m_I1_CTT1	STL1_TMR	STL1_E1R1_40min	119	106	NaN	82	52646	NaN
sctc_E1R1_40m_I2_STL1	CTT1_CY5	CTT1_E1R1_40min	75	984	NaN	166	919	NaN
sctc_E1R1_40m_I2_CTT1	STL1_TMR	STL1_E1R1_40min	129	140	NaN	98	39815	NaN
sctc_E1R1_40m_I3_STL1	CTT1_CY5	CTT1_E1R1_40min	73	2510	NaN	177	2439	NaN
sctc_E1R1_40m_I3_CTT1	STL1_TMR	STL1_E1R1_40min	143	122	NaN	345	2116	NaN
sctc_E1R1_40m_I4_STL1	CTT1_CY5	CTT1_E1R1_40min	72	3139	NaN	188	3122	NaN
sctc_E1R1_40m_I4_CTT1	STL1_TMR	STL1_E1R1_40min	147	158	NaN	517	254	NaN
sctc_E1R1_45m_I1_STL1	CTT1_CY5	CTT1_E1R1_45min	80	2071	NaN	172	2027	NaN
sctc_E1R1_45m_I1_CTT1	STL1_TMR	STL1_E1R1_45min	147	92	NaN	69	65936	NaN
sctc_E1R1_45m_I2_STL1	CTT1_CY5	CTT1_E1R1_45min	88	3701	NaN	165	3732	NaN
sctc_E1R1_45m_I2_CTT1	STL1_TMR	STL1_E1R1_45min	167	96	NaN	216	15246	NaN
sctc_E1R1_45m_I3_STL1	CTT1_CY5	CTT1_E1R1_45min	70	2521	NaN	188	2491	NaN
sctc_E1R1_45m_I3_CTT1	STL1_TMR	STL1_E1R1_45min	151	87	NaN	130	19656	NaN
sctc_E1R1_45m_I4_STL1	CTT1_CY5	CTT1_E1R1_45min	74	3413	NaN	194	3028	NaN
sctc_E1R1_45m_I4_CTT1	STL1_TMR	STL1_E1R1_45min	138	132	NaN	88	58331	NaN
sctc_E1R1_4m_I1_STL1	CTT1_CY5	CTT1_E1R1_04min	80	461	NaN	174	527	NaN
sctc_E1R1_4m_I1_CTT1	STL1_TMR	STL1_E1R1_04min	134	190	NaN	66	79000	NaN
sctc_E1R1_4m_I2_STL1	CTT1_CY5	CTT1_E1R1_04min	73	145	NaN	194	238	NaN
sctc_E1R1_4m_I2_CTT1	STL1_TMR	STL1_E1R1_04min	127	196	NaN	306	855	NaN
sctc_E1R1_4m_I3_STL1	CTT1_CY5	CTT1_E1R1_04min	77	610	NaN	210	628	NaN
sctc_E1R1_4m_I3_CTT1	STL1_TMR	STL1_E1R1_04min	140	153	NaN	125	25696	NaN
sctc_E1R1_4m_I4_STL1	CTT1_CY5	CTT1_E1R1_04min	79	138	NaN	182	212	NaN
sctc_E1R1_4m_I4_CTT1	STL1_TMR	STL1_E1R1_04min	128	144	NaN	232	1767	NaN
sctc_E1R1_50m_I1_STL1	CTT1_CY5	CTT1_E1R1_50min	69	1141	NaN	161	1017	NaN
sctc_E1R1_50m_I1_CTT1	STL1_TMR	STL1_E1R1_50min	125	106	NaN	113	39375	NaN
sctc_E1R1_50m_I2_STL1	CTT1_CY5	CTT1_E1R1_50min	69	1672	NaN	178	1632	NaN
sctc_E1R1_50m_I2_CTT1	STL1_TMR	STL1_E1R1_50min	136	93	NaN	129	38302	NaN
sctc_E1R1_50m_I3_STL1	CTT1_CY5	CTT1_E1R1_50min	71	1233	NaN	161	1253	NaN
sctc_E1R1_50m_I3_CTT1	STL1_TMR	STL1_E1R1_50min	183	19	NaN	94	45099	NaN
sctc_E1R1_55m_I1_STL1	CTT1_CY5	CTT1_E1R1_55min	92	2803	NaN	214	2625	NaN
sctc_E1R1_55m_I1_CTT1	STL1_TMR	STL1_E1R1_55min	147	115	NaN	67	74423	NaN
sctc_E1R1_55m_I2_STL1	CTT1_CY5	CTT1_E1R1_55min	98	4552	NaN	245	4418	NaN
sctc_E1R1_55m_I2_CTT1	STL1_TMR	STL1_E1R1_55min	158	143	NaN	71	67571	NaN
sctc_E1R1_55m_I3_STL1	CTT1_CY5	CTT1_E1R1_55min	83	4007	NaN	147	3608	NaN
sctc_E1R1_55m_I3_CTT1	STL1_TMR	STL1_E1R1_55min	148	226	NaN	302	8843	NaN
sctc_E1R1_55m_I4_STL1	CTT1_CY5	CTT1_E1R1_55min	91	3269	NaN	234	3037	NaN
sctc_E1R1_55m_I4_CTT1	STL1_TMR	STL1_E1R1_55min	154	142	NaN	126	48014	NaN
sctc_E1R1_6m_I1_STL1	CTT1_CY5	CTT1_E1R1_06min	50	568	NaN	115	539	NaN
sctc_E1R1_6m_I1_CTT1	STL1_TMR	STL1_E1R1_06min	131	645	NaN	167	437	NaN
sctc_E1R1_6m_I2_STL1	CTT1_CY5	CTT1_E1R1_06min	66	38	NaN	88	154	NaN
sctc_E1R1_6m_I2_CTT1	STL1_TMR	STL1_E1R1_06min	106	768	NaN	263	369	NaN
sctc_E1R1_6m_I3_STL1	CTT1_CY5	CTT1_E1R1_06min	78	1590	NaN	111	1316	NaN
sctc_E1R1_6m_I3_CTT1	STL1_TMR	STL1_E1R1_06min	167	764	NaN	146	502	NaN
sctc_E1R1_6m_I4_STL1	CTT1_CY5	CTT1_E1R1_06min	80	2111	NaN	173	1813	NaN
sctc_E1R1_6m_I4_CTT1	STL1_TMR	STL1_E1R1_06min	155	1527	NaN	163	1010	NaN
sctc_E1R1_8m_I1_STL1	CTT1_CY5	CTT1_E1R1_08min	83	8576	NaN	250	6657	NaN
sctc_E1R1_8m_I1_CTT1	STL1_TMR	STL1_E1R1_08min	187	7668	NaN	582	566	NaN
sctc_E1R1_8m_I2_STL1	CTT1_CY5	CTT1_E1R1_08min	94	7249	NaN	140	5469	NaN
sctc_E1R1_8m_I2_CTT1	STL1_TMR	STL1_E1R1_08min	190	5605	NaN	144	3995	NaN
sctc_E1R1_8m_I3_STL1	CTT1_CY5	CTT1_E1R1_08min	82	8851	NaN	168	6953	NaN
sctc_E1R1_8m_I3_CTT1	STL1_TMR	STL1_E1R1_08min	228	7166	NaN	168	5224	NaN
sctc_E1R1_8m_I4_STL1	CTT1_CY5	CTT1_E1R1_08min	79	9232	NaN	224	7189	NaN
sctc_E1R1_8m_I4_CTT1	STL1_TMR	STL1_E1R1_08min	195	7683	NaN	155	5508	NaN
sctc_E1R2_0m_I1_STL1	CTT1_CY5	CTT1_E1R2_00min	82	270	NaN	169	310	NaN
sctc_E1R2_0m_I1_CTT1	STL1_TMR	STL1_E1R2_00min	139	419	NaN	48	90569	NaN
sctc_E1R2_0m_I2_STL1	CTT1_CY5	CTT1_E1R2_00min	71	381	NaN	183	341	NaN
sctc_E1R2_0m_I2_CTT1	STL1_TMR	STL1_E1R2_00min	138	556	NaN	127	48156	NaN
sctc_E1R2_0m_I3_STL1	CTT1_CY5	CTT1_E1R2_00min	80	193	NaN	175	232	NaN
sctc_E1R2_0m_I3_CTT1	STL1_TMR	STL1_E1R2_00min	128	393	NaN	94	57753	NaN
sctc_E1R2_0m_I4_STL1	CTT1_CY5	CTT1_E1R2_00min	76	468	NaN	188	421	NaN
sctc_E1R2_0m_I4_CTT1	STL1_TMR	STL1_E1R2_00min	142	218	NaN	81	72918	NaN
sctc_E1R2_10m_I1_STL1	CTT1_CY5	CTT1_E1R2_10min	52	5511	NaN	148	4017	NaN
sctc_E1R2_10m_I1_CTT1	STL1_TMR	STL1_E1R2_10min	165	4230	NaN	156	2902	NaN
sctc_E1R2_10m_I2_STL1	CTT1_CY5	CTT1_E1R2_10min	80	8347	NaN	290	3533	NaN
sctc_E1R2_10m_I2_CTT1	STL1_TMR	STL1_E1R2_10min	175	5932	NaN	59	28807	NaN
sctc_E1R2_10m_I3_STL1	CTT1_CY5	CTT1_E1R2_10min	45	7419	NaN	168	4344	NaN
sctc_E1R2_10m_I3_CTT1	STL1_TMR	STL1_E1R2_10min	165	6847	NaN	62	28820	NaN
sctc_E1R2_10m_I4_STL1	CTT1_CY5	CTT1_E1R2_10min	86	6390	NaN	189	4221	NaN
sctc_E1R2_10m_I4_CTT1	STL1_TMR	STL1_E1R2_10min	168	4351	NaN	45	27862	NaN
sctc_E1R2_15m_I1_STL1	CTT1_CY5	CTT1_E1R2_15min	79	8295	NaN	325	6362	NaN
sctc_E1R2_15m_I1_CTT1	STL1_TMR	STL1_E1R2_15min	163	6264	NaN	170	4464	NaN
sctc_E1R2_15m_I2_STL1	CTT1_CY5	CTT1_E1R2_15min	95	5726	NaN	240	4384	NaN
sctc_E1R2_15m_I2_CTT1	STL1_TMR	STL1_E1R2_15min	160	5528	NaN	194	3696	NaN
sctc_E1R2_15m_I3_STL1	CTT1_CY5	CTT1_E1R2_15min	106	8642	NaN	266	7197	NaN
sctc_E1R2_15m_I3_CTT1	STL1_TMR	STL1_E1R2_15min	180	6751	NaN	175	4976	NaN
sctc_E1R2_15m_I4_STL1	CTT1_CY5	CTT1_E1R2_15min	68	6706	NaN	136	5643	NaN
sctc_E1R2_15m_I4_CTT1	STL1_TMR	STL1_E1R2_15min	163	5958	NaN	216	4499	NaN
sctc_E1R2_1m_I1_STL1	CTT1_CY5	CTT1_E1R2_01min	73	148	NaN	220	302	NaN
sctc_E1R2_1m_I1_CTT1	STL1_TMR	STL1_E1R2_01min	141	125	NaN	425	698	NaN
sctc_E1R2_1m_I2_STL1	CTT1_CY5	CTT1_E1R2_01min	79	141	NaN	224	186	NaN
sctc_E1R2_1m_I2_CTT1	STL1_TMR	STL1_E1R2_01min	141	107	NaN	94	66474	NaN
sctc_E1R2_1m_I3_STL1	CTT1_CY5	CTT1_E1R2_01min	78	104	NaN	215	331	NaN
sctc_E1R2_1m_I3_CTT1	STL1_TMR	STL1_E1R2_01min	137	106	NaN	84	62681	NaN
sctc_E1R2_1m_I4_STL1	CTT1_CY5	CTT1_E1R2_01min	90	109	NaN	194	145	NaN
sctc_E1R2_1m_I4_CTT1	STL1_TMR	STL1_E1R2_01min	164	113	NaN	514	289	NaN
sctc_E1R2_20m_I1_STL1	CTT1_CY5	CTT1_E1R2_20min	110	14521	NaN	242	11806	NaN
sctc_E1R2_20m_I1_CTT1	STL1_TMR	STL1_E1R2_20min	172	4946	NaN	353	4037	NaN
sctc_E1R2_20m_I2_STL1	CTT1_CY5	CTT1_E1R2_20min	103	14923	NaN	269	11564	NaN
sctc_E1R2_20m_I2_CTT1	STL1_TMR	STL1_E1R2_20min	177	4590	NaN	207	28695	NaN
sctc_E1R2_20m_I3_STL1	CTT1_CY5	CTT1_E1R2_20min	97	13067	NaN	277	10308	NaN
sctc_E1R2_20m_I3_CTT1	STL1_TMR	STL1_E1R2_20min	184	4310	NaN	362	3961	NaN
sctc_E1R2_20m_I4_STL1	CTT1_CY5	CTT1_E1R2_20min	89	14069	NaN	222	11460	NaN
sctc_E1R2_20m_I4_CTT1	STL1_TMR	STL1_E1R2_20min	170	4624	NaN	430	4467	NaN
sctc_E1R2_25m_I1_STL1	CTT1_CY5	CTT1_E1R2_25min	112	1605	NaN	219	1599	NaN
sctc_E1R2_25m_I1_CTT1	STL1_TMR	STL1_E1R2_25min	117	863	NaN	143	26527	NaN
sctc_E1R2_25m_I2_STL1	CTT1_CY5	CTT1_E1R2_25min	79	1686	NaN	234	1691	NaN
sctc_E1R2_25m_I2_CTT1	STL1_TMR	STL1_E1R2_25min	153	199	NaN	199	28758	NaN
sctc_E1R2_25m_I3_STL1	CTT1_CY5	CTT1_E1R2_25min	81	969	NaN	143	1135	NaN
sctc_E1R2_25m_I3_CTT1	STL1_TMR	STL1_E1R2_25min	121	321	NaN	541	308	NaN
sctc_E1R2_25m_I4_STL1	CTT1_CY5	CTT1_E1R2_25min	64	1430	NaN	165	1289	NaN
sctc_E1R2_25m_I4_CTT1	STL1_TMR	STL1_E1R2_25min	149	221	NaN	153	29538	NaN
sctc_E1R2_2m_I1_STL1	CTT1_CY5	CTT1_E1R2_02min	82	178	NaN	252	226	NaN
sctc_E1R2_2m_I1_CTT1	STL1_TMR	STL1_E1R2_02min	136	180	NaN	100	41342	NaN
sctc_E1R2_2m_I2_STL1	CTT1_CY5	CTT1_E1R2_02min	80	210	NaN	231	322	NaN
sctc_E1R2_2m_I2_CTT1	STL1_TMR	STL1_E1R2_02min	155	140	NaN	124	48408	NaN
sctc_E1R2_2m_I3_STL1	CTT1_CY5	CTT1_E1R2_02min	82	151	NaN	232	182	NaN
sctc_E1R2_2m_I3_CTT1	STL1_TMR	STL1_E1R2_02min	127	161	NaN	114	45374	NaN
sctc_E1R2_2m_I4_STL1	CTT1_CY5	CTT1_E1R2_02min	81	152	NaN	248	207	NaN
sctc_E1R2_2m_I4_CTT1	STL1_TMR	STL1_E1R2_02min	142	165	NaN	103	59507	NaN
sctc_E1R2_30m_I1_STL1	CTT1_CY5	CTT1_E1R2_30min	97	1217	NaN	137	1341	NaN
sctc_E1R2_30m_I1_CTT1	STL1_TMR	STL1_E1R2_30min	143	105	NaN	134	32135	NaN
sctc_E1R2_30m_I2_STL1	CTT1_CY5	CTT1_E1R2_30min	68	886	NaN	201	784	NaN
sctc_E1R2_30m_I2_CTT1	STL1_TMR	STL1_E1R2_30min	119	234	NaN	119	33440	NaN
sctc_E1R2_30m_I3_STL1	CTT1_CY5	CTT1_E1R2_30min	75	570	NaN	149	624	NaN
sctc_E1R2_30m_I3_CTT1	STL1_TMR	STL1_E1R2_30min	141	88	NaN	128	30397	NaN
sctc_E1R2_30m_I4_STL1	CTT1_CY5	CTT1_E1R2_30min	70	549	NaN	159	574	NaN
sctc_E1R2_30m_I4_CTT1	STL1_TMR	STL1_E1R2_30min	141	45	NaN	81	56891	NaN
sctc_E1R2_30m_I7_STL1	CTT1_CY5	CTT1_E1R2_30min	66	699	NaN	149	635	NaN
sctc_E1R2_30m_I7_CTT1	STL1_TMR	STL1_E1R2_30min	130	91	NaN	114	28734	NaN
sctc_E1R2_35m_I1_STL1	CTT1_CY5	CTT1_E1R2_35min	83	3225	NaN	178	3059	NaN
sctc_E1R2_35m_I1_CTT1	STL1_TMR	STL1_E1R2_35min	165	90	NaN	137	39305	NaN
sctc_E1R2_35m_I2_STL1	CTT1_CY5	CTT1_E1R2_35min	82	2944	NaN	176	3015	NaN
sctc_E1R2_35m_I2_CTT1	STL1_TMR	STL1_E1R2_35min	162	100	NaN	120	46665	NaN
sctc_E1R2_35m_I3_STL1	CTT1_CY5	CTT1_E1R2_35min	72	1953	NaN	178	1938	NaN
sctc_E1R2_35m_I3_CTT1	STL1_TMR	STL1_E1R2_35min	152	92	NaN	601	155	NaN
sctc_E1R2_35m_I4_STL1	CTT1_CY5	CTT1_E1R2_35min	72	1934	NaN	147	2290	NaN
sctc_E1R2_35m_I4_CTT1	STL1_TMR	STL1_E1R2_35min	155	75	NaN	107	40849	NaN
sctc_E1R2_40m_I1_STL1	CTT1_CY5	CTT1_E1R2_40min	87	1316	NaN	151	1433	NaN
sctc_E1R2_40m_I1_CTT1	STL1_TMR	STL1_E1R2_40min	171	35	NaN	89	45902	NaN
sctc_E1R2_40m_I2_STL1	CTT1_CY5	CTT1_E1R2_40min	73	1761	NaN	154	1759	NaN
sctc_E1R2_40m_I2_CTT1	STL1_TMR	STL1_E1R2_40min	137	147	NaN	54	51541	NaN
sctc_E1R2_40m_I3_STL1	CTT1_CY5	CTT1_E1R2_40min	75	2162	NaN	158	2302	NaN
sctc_E1R2_40m_I3_CTT1	STL1_TMR	STL1_E1R2_40min	147	119	NaN	98	44952	NaN
sctc_E1R2_40m_I4_STL1	CTT1_CY5	CTT1_E1R2_40min	72	1814	NaN	167	1805	NaN
sctc_E1R2_40m_I4_CTT1	STL1_TMR	STL1_E1R2_40min	151	97	NaN	96	46459	NaN
sctc_E1R2_45m_I1_STL1	CTT1_CY5	CTT1_E1R2_45min	70	633	NaN	120	656	NaN
sctc_E1R2_45m_I1_CTT1	STL1_TMR	STL1_E1R2_45min	149	96	NaN	88	45562	NaN
sctc_E1R2_45m_I2_STL1	CTT1_CY5	CTT1_E1R2_45min	83	512	NaN	180	672	NaN
sctc_E1R2_45m_I2_CTT1	STL1_TMR	STL1_E1R2_45min	141	154	NaN	82	50246	NaN
sctc_E1R2_45m_I3_STL1	CTT1_CY5	CTT1_E1R2_45min	79	773	NaN	125	682	NaN
sctc_E1R2_45m_I3_CTT1	STL1_TMR	STL1_E1R2_45min	144	71	NaN	91	41746	NaN
sctc_E1R2_45m_I4_STL1	CTT1_CY5	CTT1_E1R2_45min	73	767	NaN	161	710	NaN
sctc_E1R2_45m_I4_CTT1	STL1_TMR	STL1_E1R2_45min	138	108	NaN	103	37728	NaN
sctc_E1R2_4m_I1_STL1	CTT1_CY5	CTT1_E1R2_04min	72	327	NaN	164	246	NaN
sctc_E1R2_4m_I1_CTT1	STL1_TMR	STL1_E1R2_04min	175	202	NaN	162	97	NaN
sctc_E1R2_4m_I2_STL1	CTT1_CY5	CTT1_E1R2_04min	81	493	NaN	96	402	NaN
sctc_E1R2_4m_I2_CTT1	STL1_TMR	STL1_E1R2_04min	193	147	NaN	31	36173	NaN
sctc_E1R2_4m_I3_STL1	CTT1_CY5	CTT1_E1R2_04min	77	495	NaN	183	430	NaN
sctc_E1R2_4m_I3_CTT1	STL1_TMR	STL1_E1R2_04min	139	85	NaN	55	48759	NaN
sctc_E1R2_4m_I4_STL1	CTT1_CY5	CTT1_E1R2_04min	83	447	NaN	119	410	NaN
sctc_E1R2_4m_I4_CTT1	STL1_TMR	STL1_E1R2_04min	133	97	NaN	36	51532	NaN
sctc_E1R2_50m_I1_STL1	CTT1_CY5	CTT1_E1R2_50min	64	331	NaN	116	388	NaN
sctc_E1R2_50m_I1_CTT1	STL1_TMR	STL1_E1R2_50min	98	72	NaN	77	37564	NaN
sctc_E1R2_50m_I2_STL1	CTT1_CY5	CTT1_E1R2_50min	60	432	NaN	137	474	NaN
sctc_E1R2_50m_I2_CTT1	STL1_TMR	STL1_E1R2_50min	118	154	NaN	81	43492	NaN
sctc_E1R2_50m_I3_STL1	CTT1_CY5	CTT1_E1R2_50min	70	298	NaN	130	320	NaN
sctc_E1R2_50m_I3_CTT1	STL1_TMR	STL1_E1R2_50min	109	151	NaN	78	51612	NaN
sctc_E1R2_55m_I1_STL1	CTT1_CY5	CTT1_E1R2_55min	83	1298	NaN	185	1427	NaN
sctc_E1R2_55m_I1_CTT1	STL1_TMR	STL1_E1R2_55min	143	149	NaN	58	71905	NaN
sctc_E1R2_55m_I2_STL1	CTT1_CY5	CTT1_E1R2_55min	75	1898	NaN	161	1936	NaN
sctc_E1R2_55m_I2_CTT1	STL1_TMR	STL1_E1R2_55min	156	126	NaN	93	52238	NaN
sctc_E1R2_55m_I3_STL1	CTT1_CY5	CTT1_E1R2_55min	72	1883	NaN	160	2096	NaN
sctc_E1R2_55m_I3_CTT1	STL1_TMR	STL1_E1R2_55min	160	142	NaN	70	75522	NaN
sctc_E1R2_55m_I4_STL1	CTT1_CY5	CTT1_E1R2_55min	112	1449	NaN	138	1743	NaN
sctc_E1R2_55m_I4_CTT1	STL1_TMR	STL1_E1R2_55min	161	79	NaN	81	51315	NaN
sctc_E1R2_6m_I1_STL1	CTT1_CY5	CTT1_E1R2_06min	90	1754	NaN	99	1410	NaN
sctc_E1R2_6m_I1_CTT1	STL1_TMR	STL1_E1R2_06min	193	643	NaN	137	415	NaN
sctc_E1R2_6m_I2_STL1	CTT1_CY5	CTT1_E1R2_06min	103	2554	NaN	140	1996	NaN
sctc_E1R2_6m_I2_CTT1	STL1_TMR	STL1_E1R2_06min	168	1213	NaN	198	765	NaN
sctc_E1R2_6m_I3_STL1	CTT1_CY5	CTT1_E1R2_06min	88	2565	NaN	152	2213	NaN
sctc_E1R2_6m_I3_CTT1	STL1_TMR	STL1_E1R2_06min	174	1041	NaN	196	673	NaN
sctc_E1R2_6m_I4_STL1	CTT1_CY5	CTT1_E1R2_06min	80	2535	NaN	103	2348	NaN
sctc_E1R2_6m_I4_CTT1	STL1_TMR	STL1_E1R2_06min	177	931	NaN	133	553	NaN
sctc_E1R2_8m_I1_STL1	CTT1_CY5	CTT1_E1R2_08min	82	2625	NaN	99	2028	NaN
sctc_E1R2_8m_I1_CTT1	STL1_TMR	STL1_E1R2_08min	163	1445	NaN	97	1046	NaN
sctc_E1R2_8m_I2_STL1	CTT1_CY5	CTT1_E1R2_08min	104	3295	NaN	92	2437	NaN
sctc_E1R2_8m_I2_CTT1	STL1_TMR	STL1_E1R2_08min	158	1857	NaN	31	31607	NaN
sctc_E1R2_8m_I3_STL1	CTT1_CY5	CTT1_E1R2_08min	93	2979	NaN	99	2141	NaN
sctc_E1R2_8m_I3_CTT1	STL1_TMR	STL1_E1R2_08min	152	2040	NaN	195	1209	NaN
sctc_E1R2_8m_I4_STL1	CTT1_CY5	CTT1_E1R2_08min	92	3281	NaN	109	2351	NaN
sctc_E1R2_8m_I4_CTT1	STL1_TMR	STL1_E1R2_08min	160	1710	NaN	137	1056	NaN
sctc_E2R1_0m_I1_STL1	CTT1_CY5	CTT1_E2R1_00min	95	405	NaN	198	507	NaN
sctc_E2R1_0m_I1_CTT1	STL1_TMR	STL1_E2R1_00min	133	144	NaN	139	43414	NaN
sctc_E2R1_0m_I2_STL1	CTT1_CY5	CTT1_E2R1_00min	83	389	NaN	197	444	NaN
sctc_E2R1_0m_I2_CTT1	STL1_TMR	STL1_E2R1_00min	130	156	NaN	119	41065	NaN
sctc_E2R1_0m_I3_STL1	CTT1_CY5	CTT1_E2R1_00min	76	146	NaN	188	182	NaN
sctc_E2R1_0m_I3_CTT1	STL1_TMR	STL1_E2R1_00min	132	108	NaN	98	41993	NaN
sctc_E2R1_0m_I4_STL1	CTT1_CY5	CTT1_E2R1_00min	68	203	NaN	169	244	NaN
sctc_E2R1_0m_I4_CTT1	STL1_TMR	STL1_E2R1_00min	126	72	NaN	88	43027	NaN
